"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","28/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","66"
"Acquired By","Jenasee"
"Series Date","21/03/2025"
"Series Time","17:08:00"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","PSLAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2","Instance 3","Instance 4","Instance 5","Instance 6"
"IVS;d","M-Mode","Depth","mm","1.917463","9.739415E-02","1.886030","2.027482","1.980331","1.744577","1.933180","1.933180",
"IVS;s","M-Mode","Depth","mm","3.229826","0.224647","3.347702","3.253401","3.489155","3.300552","3.159100","2.829044",
"LVID;d","M-Mode","Depth","mm","7.363374","0.272361","7.591269","7.214063","7.072611","7.779872","7.355515","7.166912",
"LVID;s","M-Mode","Depth","mm","4.620772","0.149104","4.667923","4.620772","4.385019","4.526471","4.809375","4.715074",
"LVPW;d","M-Mode","Depth","mm","2.223943","0.109230","2.168934","2.263235","2.216085","2.074633","2.216085","2.404688",
"LVPW;s","M-Mode","Depth","mm","2.774035","5.512134E-02","2.687592","2.829044","2.781894","2.734743","2.781894","2.829044",

Calculation,,Units,
"EF",,"%",65.634070,
"FS",,"%",37.246539,
"LV Mass",,"mg",1183.082820,
"LV Mass (Corrected)",,"mg",946.466256,
"LV Vol;d",,"uL",286.238926,
"LV Vol;s",,"uL",98.368668,



