"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","24/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","5"
"Acquired By","Jenasee"
"Series Date","07/03/2025"
"Series Time","18:17:41"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","PSLAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2","Instance 3","Instance 4","Instance 5","Instance 6"
"IVS;d","M-Mode","Depth","mm","1.648444","0.130853","1.586238","1.492930","1.819509","1.539584","1.772855","1.679547",
"IVS;s","M-Mode","Depth","mm","2.884777","8.560312E-02","2.752590","2.845898","2.845898","2.939206","2.939206","2.985860",
"LVID;d","M-Mode","Depth","mm","7.293586","0.163400","7.324689","7.417997","7.138073","7.417997","7.044765","7.417997",
"LVID;s","M-Mode","Depth","mm","4.074455","0.157982","4.058904","3.965596","4.245520","4.292174","3.965596","3.918942",
"LVPW;d","M-Mode","Depth","mm","1.897266","8.686515E-02","1.912817","1.866163","1.819509","1.912817","2.052779","1.819509",
"LVPW;s","M-Mode","Depth","mm","3.118047","0.119553","3.265785","3.219131","3.032515","2.939206","3.125823","3.125823",

Calculation,,Units,
"EF",,"%",73.898438,
"FS",,"%",44.136465,
"LV Mass",,"mg",932.452617,
"LV Mass (Corrected)",,"mg",745.962094,
"LV Vol;d",,"uL",280.179849,
"LV Vol;s",,"uL",73.131318,



