"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","02/05/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","100"
"Acquired By","Jenasee"
"Series Date","21/11/2024"
"Series Time","23:30:17"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2","Instance 3","Instance 4","Instance 5","Instance 6"
"IVS;d","M-Mode","Depth","mm","1.666162","0.152847","1.794328","1.751606","1.708884","1.666162","1.708884","1.367107",
"IVS;s","M-Mode","Depth","mm","2.848140","0.125770","2.819659","2.734215","3.033269","2.905103","2.905103","2.691493",
"LVID;d","M-Mode","Depth","mm","6.721611","0.276431","6.408316","6.451038","6.920981","6.707370","6.707370","7.134591",
"LVID;s","M-Mode","Depth","mm","3.852110","0.266685","4.144044","3.973156","3.588657","4.015878","3.930434","3.460490",
"LVPW;d","M-Mode","Depth","mm","1.872652","0.160800","1.922495","1.965217","1.580718","2.050661","1.879773","1.837050",
"LVPW;s","M-Mode","Depth","mm","2.762696","0.172307","2.563326","2.776937","2.862381","2.734215","2.606048","3.033269",

Calculation,,Units,
"EF",,"%",72.538715,
"FS",,"%",42.690673,
"LV Mass",,"mg",817.651390,
"LV Mass (Corrected)",,"mg",654.121112,
"LV Vol;d",,"uL",233.048664,
"LV Vol;s",,"uL",63.998157,



