"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","02/05/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","7"
"Acquired By","Jenasee"
"Series Date","05/03/2025"
"Series Time","21:24:20"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2","Instance 3","Instance 4","Instance 5","Instance 6"
"IVS;d","M-Mode","Depth","mm","1.726376","0.164126","1.932881","1.784198","1.585953","1.833759","1.734637","1.486831",
"IVS;s","M-Mode","Depth","mm","2.577174","0.159830","2.428491","2.478052","2.824980","2.676297","2.626735","2.428491",
"LVID;d","M-Mode","Depth","mm","7.004628","0.207131","6.839424","6.888985","7.037669","6.839424","7.037669","7.384596",
"LVID;s","M-Mode","Depth","mm","4.361372","0.117283","4.410933","4.510055","4.212689","4.262250","4.311811","4.460494",
"LVPW;d","M-Mode","Depth","mm","1.924621","9.093698E-02","1.982442","1.982442","1.883320","2.032003","1.883320","1.784198",
"LVPW;s","M-Mode","Depth","mm","2.981923","5.793910E-02","2.973663","2.924102","2.924102","3.072785","2.973663","3.023224",

Calculation,,Units,
"EF",,"%",66.424619,
"FS",,"%",37.735851,
"LV Mass",,"mg",912.091620,
"LV Mass (Corrected)",,"mg",729.673296,
"LV Vol;d",,"uL",255.806541,
"LV Vol;s",,"uL",85.888022,



