"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","28/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","84"
"Acquired By","Jenasee"
"Series Date","31/01/2025"
"Series Time","15:45:24"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2","Instance 3","Instance 4","Instance 5","Instance 6"
"IVS;d","M-Mode","Depth","mm","1.853528","0.150183","1.887538","1.785509","1.836523","1.887538","2.091596","1.632465",
"IVS;s","M-Mode","Depth","mm","2.958843","0.196257","2.958843","3.162901","3.009858","2.703770","2.754785","3.162901",
"LVID;d","M-Mode","Depth","mm","7.397108","0.239279","7.397108","7.193049","7.601166","7.295078","7.142035","7.754209",
"LVID;s","M-Mode","Depth","mm","4.242709","0.262944","4.285221","3.979134","4.285221","4.693337","4.234206","3.979134",
"LVPW;d","M-Mode","Depth","mm","1.845026","9.900851E-02","1.938552","1.836523","1.785509","1.938552","1.887538","1.683480",
"LVPW;s","M-Mode","Depth","mm","3.077877","0.215633","3.060872","3.162901","2.805799","2.856814","3.213916","3.366959",

Calculation,,Units,
"EF",,"%",72.171069,
"FS",,"%",42.643679,
"LV Mass",,"mg",1012.226875,
"LV Mass (Corrected)",,"mg",809.781500,
"LV Vol;d",,"uL",289.191832,
"LV Vol;s",,"uL",80.478996,



