"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","28/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","58"
"Acquired By","Jenasee"
"Series Date","11/12/2024"
"Series Time","17:25:11"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","PSLAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2","Instance 3","Instance 4","Instance 5","Instance 6"
"IVS;d","M-Mode","Depth","mm","2.210782","0.083535","2.318625","2.102939","2.156860","2.156860","2.264703","2.264703",
"IVS;s","M-Mode","Depth","mm","3.504898","0.189877","3.612741","3.720584","3.397055","3.666663","3.397055","3.235291",
"LVID;d","M-Mode","Depth","mm","6.165026","0.182592","5.985288","6.254895","6.200974","6.470581","6.039209","6.039209",
"LVID;s","M-Mode","Depth","mm","3.226304","0.150272","3.397055","3.127448","3.235291","3.397055","3.181369","3.019605",
"LVPW;d","M-Mode","Depth","mm","2.156860","0.159957","2.210782","2.210782","2.210782","1.833331","2.210782","2.264703",
"LVPW;s","M-Mode","Depth","mm","2.902775","0.341739","2.426468","2.857840","3.073526","2.749997","2.857840","3.450977",

Calculation,,Units,
"EF",,"%",78.181916,
"FS",,"%",47.667634,
"LV Mass",,"mg",983.655828,
"LV Mass (Corrected)",,"mg",786.924662,
"LV Vol;d",,"uL",191.502343,
"LV Vol;s",,"uL",41.782142,



