"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","26/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","22"
"Acquired By","Jenasee"
"Series Date","05/12/2024"
"Series Time","18:37:23"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2","Instance 3","Instance 4","Instance 5","Instance 6"
"IVS;d","M-Mode","Depth","mm","2.016125","0.166303","1.830429","2.108972","2.228348","1.910013","1.870221","2.148764",
"IVS;s","M-Mode","Depth","mm","2.957867","0.384701","2.904811","3.541482","2.387516","2.904811","3.183355","2.825227",
"LVID;d","M-Mode","Depth","mm","6.890637","0.254689","7.162548","6.764629","6.525877","7.082964","7.082964","6.724837",
"LVID;s","M-Mode","Depth","mm","3.820026","0.437349","3.700650","3.183355","4.416905","3.979193","3.541482","4.098569",
"LVPW;d","M-Mode","Depth","mm","1.684525","0.114409","1.591677","1.750845","1.671261","1.870221","1.671261","1.551885",
"LVPW;s","M-Mode","Depth","mm","3.050715","0.150299","2.944603","3.103771","2.825227","3.024187","3.223147","3.183355",

Calculation,,Units,
"EF",,"%",74.550800,
"FS",,"%",44.562077,
"LV Mass",,"mg",906.536060,
"LV Mass (Corrected)",,"mg",725.228848,
"LV Vol;d",,"uL",246.507799,
"LV Vol;s",,"uL",62.734262,



