"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","28/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","80"
"Acquired By","Jenasee"
"Series Date","31/01/2025"
"Series Time","19:07:22"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","PSLAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2","Instance 3","Instance 4","Instance 5","Instance 6"
"IVS;d","M-Mode","Depth","mm","1.762234","9.136463E-02","1.903212","1.649451","1.691744","1.734038","1.818625","1.776332",
"IVS;s","M-Mode","Depth","mm","2.974650","0.102440","3.129727","3.002846","3.045140","2.875965","2.875965","2.918259",
"LVID;d","M-Mode","Depth","mm","7.204011","0.170578","6.936152","7.232207","7.401381","7.359088","7.189913","7.105326",
"LVID;s","M-Mode","Depth","mm","4.342144","0.195955","4.313948","4.187067","4.060186","4.567710","4.398535","4.525416",
"LVPW;d","M-Mode","Depth","mm","2.086485","9.136463E-02","2.199268","2.030093","1.945506","2.156974","2.114680","2.072387",
"LVPW;s","M-Mode","Depth","mm","3.108580","0.143425","3.045140","3.172021","3.298901","3.087433","3.172021","2.875965",

Calculation,,Units,
"EF",,"%",68.807931,
"FS",,"%",39.726022,
"LV Mass",,"mg",1028.107873,
"LV Mass (Corrected)",,"mg",822.486298,
"LV Vol;d",,"uL",272.501246,
"LV Vol;s",,"uL",84.998778,



