"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","26/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","48"
"Acquired By","Jenasee"
"Series Date","08/01/2025"
"Series Time","18:29:42"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","PSLAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2","Instance 3","Instance 4","Instance 5","Instance 6"
"IVS;d","M-Mode","Depth","mm","1.647760","0.169050","1.504477","1.719402","1.805372","1.375521","1.719402","1.762387",
"IVS;s","M-Mode","Depth","mm","2.829849","0.325572","2.751043","3.180893","2.321192","2.622088","3.051938","3.051938",
"LVID;d","M-Mode","Depth","mm","6.655518","0.398086","6.963577","6.275817","6.146861","7.135517","6.877607","6.533727",
"LVID;s","M-Mode","Depth","mm","4.341490","0.438363","4.470445","3.911639","5.029250","4.556415","4.212534","3.868654",
"LVPW;d","M-Mode","Depth","mm","2.357013","0.246806","2.192237","2.708058","2.622088","2.235222","2.106267","2.278207",
"LVPW;s","M-Mode","Depth","mm","2.801192","0.191110","2.794028","3.008953","2.579103","2.708058","2.665073","3.051938",

Calculation,,Units,
"EF",,"%",62.715508,
"FS",,"%",34.768563,
"LV Mass",,"mg",965.224458,
"LV Mass (Corrected)",,"mg",772.179566,
"LV Vol;d",,"uL",227.892655,
"LV Vol;s",,"uL",84.968619,



