"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","28/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","69"
"Acquired By","Jenasee"
"Series Date","31/01/2025"
"Series Time","14:20:50"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2","Instance 3","Instance 4","Instance 5","Instance 6"
"IVS;d","M-Mode","Depth","mm","1.695022","0.147855","1.762823","1.582020","1.582020","1.808023","1.536820","1.898424",
"IVS;s","M-Mode","Depth","mm","2.606567","0.141981","2.666834","2.847637","2.440831","2.531233","2.531233","2.621634",
"LVID;d","M-Mode","Depth","mm","7.405362","0.200961","7.412895","7.638898","7.277294","7.412895","7.593698","7.096491",
"LVID;s","M-Mode","Depth","mm","4.798795","0.322691","4.881663","4.248855","5.198067","4.972064","4.655660","4.836462",
"LVPW;d","M-Mode","Depth","mm","2.252496","5.284152E-02","2.350430","2.214828","2.260029","2.214828","2.214828","2.260029",
"LVPW;s","M-Mode","Depth","mm","2.968172","0.188907","2.847637","3.254442","2.757235","2.847637","3.118840","2.983238",

Calculation,,Units,
"EF",,"%",62.935211,
"FS",,"%",35.198374,
"LV Mass",,"mg",1113.171764,
"LV Mass (Corrected)",,"mg",890.537411,
"LV Vol;d",,"uL",289.916737,
"LV Vol;s",,"uL",107.457028,



