"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","17/06/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_20Gy_30wk"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","01/05/2025"
"Study Time","15:33:47"
"Study Notes",""


"Series Name","3"
"Acquired By","Jenasee"
"Series Date","02/05/2025"
"Series Time","13:34:26"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","PSLAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2","Instance 3","Instance 4","Instance 5","Instance 6"
"IVS;d","M-Mode","Depth","mm","2.052779","0.125186","2.146087","2.006125","1.912817","2.192741","2.146087","1.912817",
"IVS;s","M-Mode","Depth","mm","3.452401","0.078067","3.592363","3.452401","3.452401","3.452401","3.359093","3.405747",
"LVID;d","M-Mode","Depth","mm","7.223605","5.454072E-02","7.184727","7.231381","7.231381","7.278035","7.138073","7.278035",
"LVID;s","M-Mode","Depth","mm","3.708999","0.197386","3.918942","3.732326","3.545709","3.592363","3.965596","3.499055",
"LVPW;d","M-Mode","Depth","mm","2.076106","0.105360","2.146087","2.192741","2.146087","2.006125","2.052779","1.912817",
"LVPW;s","M-Mode","Depth","mm","3.327990","0.120460","3.219131","3.405747","3.359093","3.312439","3.172477","3.499055",

Calculation,,Units,
"EF",,"%",78.675644,
"FS",,"%",48.654460,
"LV Mass",,"mg",1143.733632,
"LV Mass (Corrected)",,"mg",914.986906,
"LV Vol;d",,"uL",274.171445,
"LV Vol;s",,"uL",58.465294,



